1153,154,Moi je l'fais Mon épouse est un ange / Montreuil-Benoît-Jouve ; [interprété par] H. Germain [enregistrement sonore] / Christiné ; [interprété par] H. Germain.,"Germain, J.-H. (J.-Hervey), 1888-1961",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1153/1/503340a.m4a
1154,155,Moi je préfère chanter Le pousse-pousse / Vincent Scotto ; [interprété par] Robert L'Herbier [enregistrement sonore] / Fernand Bonifay-Serge Imhof ; [interprété par] Robert L'Herbier.,"L'Herbier, Robert, 1921-2008",1948,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1154/1/503196a.m4a
1155,156,La môme aux yeux verts Mon épouse est un ange / Jouve ; [interprété par] Alfred Nohcor (de Montréal) [enregistrement sonore] / Vargues ; [interprété par] Alfred Nohcor (de Montréal).,"Nohcor, Alfred, né 1885 1885-",1916,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1155/1/503302a.m4a
1156,157,"Mon ami m'a volé mon amour sur l'air ""The pal that I loved stole the girl that I loved"" / [enregistrement sonore] : Beaudry-Pease-Nelson ; [interprété par] Hector Pellerin. Si vous rencontrez ma mie : sur l'air ""I wonder what's become of Sally"" / Beaudry-Milton Ager ; [interprété par] Hector Pellerin","Pellerin, Hector, 1887-1953",1924,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1156/1/495030a.m4a
1157,158,"Mon Angéline sur l'air de ""My Angeline"" / [enregistrement sonore] : Beaudry-Gilbert-Wayne ; [interprété par] Georges Beauchemin. Mon château d'Espagne : sur l'air de ""My castle in Spain is a shack in the lane"" / Beaudry-Ceasar-Friend ; [interprété par] Georges Beauchemin","Beauchemin, Georges, 1891-1957",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1157/1/497537a.m4a
1158,159,"Mon chant du Nil sur l'air de ""My song of the Nile"" / [enregistrement sonore] : Deyglun-Meyer ; [interprété par] Georges Beauchemin. Le chant païen : sur l'air de ""Pagan love song"" / Deyglun-Brown ; [interprété par] George Beauchemin","Beauchemin, Georges, 1891-1957",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1158/1/497547a.m4a
1159,160,Mon coeur  [enregistrement sonore] / Willemetz-St-Granier-Le Seyeux-Christiné ; [interprété par] Georges Beauchemin. Raymonde / Mirande-Willemetz-Moretti ; [interprété par] Georges Beauchemin,"Beauchemin, Georges, 1891-1957",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1159/1/497549a.m4a
1160,161,Mon coeur est au bal Le petit cousin / Henri Kubnick-Guy Lafarge ; [interprété par] Lucille Dumont [enregistrement sonore] / Marc Lanjean ; [interprété par] Lucille Dumont.,"Dumont, Lucille, 1919-2016",1947,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1160/1/503133.m4a
1161,162,Mon coeur me dit My heart tells me / [enregistrement sonore] = Gordon-Warren-Aubert ; [interprété par] Georges Sauvé. Tout bas = Speak low / Nash-Weill-Parent ; [interprété par] Georges Sauvé,"Sauvé, Georges, 1905-1980",1944,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1161/1/503047.m4a
1162,163,Mon coeur vous dédie sa mélodie Le roi est là à Londres = The king is still in London / Hunter-Charles ; [interprété par] Lionel Parent [enregistrement sonore] / Chopin-Valentin-Melichar ; [interprété par] Lionel Parent.,"Parent, Lionel, 1905-1980",1941,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1162/1/503011a.m4a
1163,164,Mon enfant Little pal / [enregistrement sonore] = Beaudry-Jolson-Henderson ; [interprété par] Jean Cartier. Va lui dire que tu l'aimes / R. Beaudry ; [interprété par] Albert Marier,"Cartier, Jean",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1163/1/497689.m4a
1164,165,"Mon enfant, je te pardonne sur l'air de ""When it's springtime in the Rockies"" / [enregistrement sonore] : Sauer-Woolsey-Tazzart ; [interprété par] Paul Brunelle. Quand je pense à nos soldats : sur l'air de ""I'm thinking tonight of my blue eyes"" / A.P. Carter ; [interprété par] Paul Brunelle","Brunelle, Paul, 1923-1994",1945,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1164/1/503481a.m4a
1165,166,"Mon meilleur ami m'a volé mon bonheur The pal that I loved stole the gal that I loved / [enregistrement sonore] = Beaudry-Nelson-Pease ; [interprété par] J.H. Germain. Si vous rencontrez ma mie-- : sur l'air de ""I wonder what's become of Sally"" / Beaudry-Ager-Yellen ; [interprété par] J.H. Germain","Germain, J.-H. (J.-Hervey), 1888-1961",1924,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1165/1/503341.m4a
1166,167,Mon merle La gingotte / [enregistrement sonore] ; [interprété par] Eugène Daignault,"Daignault, Eugène, 1895-1960",1927,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1166/1/498411b.m4a
1167,168,Mon p'tit gars Sonny boy / [enregistrement sonore] = Beaudry-Jolson-DeSylva-Brown & Henderson ; [interprété par] Paul Payan de l'Opéra de Paris. Entre nous deux : mélodie / R. Beaudry ; [interprété par] Paul Payan de l'Opéra de Paris,"Payan, Paul, 1900-1982",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1167/1/497936a.m4a
1168,169,Mon p'tit kaki Faut pas s'en faire : chanson de marche / Gulbrandsen ; [interprété par] Lionel Parent [enregistrement sonore] / Bernstein-Parys-Boyes[sic] ; [interprété par] Lionel Parent.,"Parent, Lionel, 1905-1980",1941,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1168/1/503002a.m4a
1169,170,Mon père m'a donné un mari Les bons docteurs / [enregistrement sonore] ; [interprété par] Conrad Gauthier,"Gauthier, Conrad, 1885-1964",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1169/1/498372a.m4a
1170,171,"Mon petit radio sur l'air de ""Ma"" / [enregistrement sonore] : Nel-Conrad ; [interprété par] Mons. J. Hervey Germain. J'en ai marre / M. Yvain ; [interprété par] Mde Rey-Duzil","Germain, J.-H. (J.-Hervey), 1888-1961",1922,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1170/1/503329.m4a
1171,172,Mon pitou Chilly pom-pom-pee / Beaudry-Daissain ; [interprété par] Gaston St-Jacques [enregistrement sonore] / R. Beaudry ; [interprété par] Gaston St-Jacques.,"St-Jacques, Gaston, ca 1897-ca 1940",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1171/1/503493.m4a
1172,173,Mon soldat  [enregistrement sonore] / Louis Payette. La bataille / L. Cailliet,"Payette, Louis",1918,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1172/1/496214.m4a
1173,174,Mon vieil ami Dear old pal of mine / [enregistrement sonore] = Rivière-Gitz Rice ; [interprété par] Hector Pellerin. Mon coeur est à toi = Love here is my heart / Rivière-L. Silesu ; [interprété par] Hector Pellerin,"Pellerin, Hector, 1887-1953",1919,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1173/1/494550a.m4a
1174,175,Money-musk Reel de Mon[t]marquette / [enregistrement sonore] ; [interprété par] Mon[t]marquette & St-Jean,"Montmarquette, Alfred, 1871-1944",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1174/1/501259.m4a
1175,176,Money musk Mademoiselle Aimée = Miss Aimée / jigue [i.e. gigue] joué par le Trio du Vieux Québec [enregistrement sonore] / reel joué par le Trio du Vieux Québec.,Trio du Vieux Québec,1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1175/1/501256.m4a
1176,177,La mort du soldat canadien Braves petits marins / [interprété par] Lionel Parent [enregistrement sonore] / Parent ; [interprété par] Lionel Parent.,"Parent, Lionel, 1905-1980",1942,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1176/1/503022b.m4a
1177,178,Mouchons-nous Hitler est mort / Paradis ; [interprété par] Taffnut [enregistrement sonore] / Paradis-Houle ; [interprété par] Taffnut.,Taffnut,1945,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1177/1/503088.m4a
1178,179,"Murmure d'amour sur l'air de ""Whispering"" / [enregistrement sonore] : Beaudry-Schonberger ; [interprété par] Hector Pellerin. Au temps de Manon : chanson / [interprété par] Hector Pellerin","Pellerin, Hector, 1887-1953",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1178/1/494761a.m4a
1179,180,Murmure d'amour Whispering / [enregistrement sonore] = Schonberger-Brisson ; [interprété par] Hector Pellerin. Jinga bula jing jing / Jérôme-Brisson ; [interprété par] Hector Pellerin,"Pellerin, Hector, 1887-1953",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1179/1/494792a.m4a
1180,181,Mussolini est fini Les Canadiens en Sicile / [enregistrement sonore] ; Paradis-Fréjeau ; [interprété par] Mlle Jeanne D'Arc Charlebois,"Fréjeau, Charles",1943,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1180/1/503101a.m4a
1181,182,N'oubliez pas Lest you forget / [enregistrement sonore] = Beaudry-Eckstein ; [interprété par] J. Hervey Germain. Je ne veux plus pleurer pour toi = Why should I cry over you / Beaudry-Miller-Cohn ; [interprété par] J. Hervey Germain,"Germain, J.-H. (J.-Hervey), 1888-1961",1922,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1181/1/503327a.m4a
1182,183,"Naïveté touchante  [enregistrement sonore] / Gavel ; [interprété par] J.H. Thibaudeau, ténor. La robe blanche / [interprété par] Hector Pellerin","Thibaudeau, J.H. (Joseph-Henri)",1917,"1 disque : analogique, 80 r/min ; 30 cm",http://collections.banq.qc.ca/bitstream/52327/1182/1/494459.m4a
1183,184,Ne fais jamais pleurer ta mère  [enregistrement sonore] / Beaudry-Eckstein ; [interprété par] Hercule Lavoie. Vieillissons ensemble = Let's grow old together / Beaudry-Molson ; [interprété par] Hercule Lavoie,"Lavoie, Hercule",1926,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1183/1/498843a.m4a
1184,185,Ne séparons pas les vieux  [enregistrement sonore] / Nochor [i.e. Nohcor]-Nel ; [interprété par] Alfred Nohcor. Dans mon petit poulailler / Nochor [i.e. Nohcor] ; [interprété par] Alfred Nohcor,"Nohcor, Alfred, né 1885",1937,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1184/1/503309.m4a
1185,186,La neige fait mourir les roses  [enregistrement sonore] / Messis-Guitton ; [interprété par] Fournier de Belleval. Comme à vingt ans / Barateau-Durand ; [interprété par] Fournier de Belleval,"Belleval, J.F. de (Joséphat Fournier de)",1926,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1185/1/496907.m4a
1186,187,"Ni court, ni long sur l'air de It goes like this / [enregistrement sonore] : Tremblay-Caesar-Friend ; [interprété par] Eugène Daignault. Elle attend tout l'temps / R. Beaudry ; [interprété par] Eugène Daignault","Daignault, Eugène, 1895-1960",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1186/1/498500a.m4a
1187,188,"Nicolas folklore ; Mon père y m'a marié : folklore / [enregistrement sonore] : [interprété par] Conrad Gauthier, folkloriste","Gauthier, Conrad, 1885-1964",1925,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1187/1/498305a.m4a
1188,189,Nid d'amour The love nest ; Le joli rêve = Let the rest of the world go by / [enregistrement sonore] = Barthus-Hirsch ; [interprété par] Hector Pellerin,"Pellerin, Hector, 1887-1953",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1188/1/494907a.m4a
1189,190,"Ninon  [enregistrement sonore] / Tosti ; [performed by] Dr. A.J. Harpin, basso, organ accomp. La Canadienne / De La Sablonnière ; [performed by] Dr. A.J. Harpin, basso, orch. accomp.","Tosti, F. Paolo (Francesco Paolo), 1846-1916",1915,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1189/1/496257a.m4a
1190,191,"Ninon, quand tu me souris  [enregistrement sonore] /","L'Herbier, Robert, 1921-2008",1944,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1190/1/501198a.m4a
1191,192,Une noce au complet chanson comique / [enregistrement sonore] : [interprété par] Damase Dubuisson (de Montréal). Bibi s'en va-t-en guerre : chansonnette monologuée / Almer ; [interprété par] Damase Dubuisson (de Montréal),"DuBuisson, Damase, 1879-1945",1917,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1191/1/503507.m4a
1192,193,"Noël (d'Islande) [i.e. d'Irlande] Embarquez-vous / [enregistrement sonore] ; [interprété par] M. Joseph Saucier, Montréal","Saucier, Joseph, 1869-1941","1920,1905","1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1192/1/499500_1_k.m4a
1193,194,Noël  [enregistrement sonore] / [interprété par] Louis Chartier,"Holmès, Augusta, 1847-1903",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1193/1/501255.m4a
1194,195,"Noël Cantique de Noël / chanté par Émil[e] Gour, ténor, avec orchestre [enregistrement sonore] / chanté par Louis Chartier, ténor, avec orchestre.","Chartier, Louis, ca 1895-ca 1970",1920,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1194/1/499744a.m4a
1195,196,"Noël Fais dodo, mon p'tit gars : chanson nègre : berceuse / G.H. Clutsam [enregistrement sonore] / Holmès.","Clutsam, George H., 1866-1951","1952,1943","1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1195/1/502035a.m4a
1196,197,Noël  [enregistrement sonore] / Holmès. Jésus de Nazareth / Gounod,"Holmès, Augusta, 1847-1903",1923,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1196/1/501661a.m4a
1197,198,Noël chez les pauvres  [enregistrement sonore] / Jean Nel ; [interprété par] Mons. Hector Pellerin. Monsieur Noël / Jane Vieu ; [interprété par] Mons. Hector Pellerin,"Pellerin, Hector, 1887-1953",1922,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1197/1/494949a.m4a
1198,199,Le Noël d'Aline conte pour les tout petits / [enregistrement sonore] : Edy Debray ; raconté par Tante Lucille. La belle au bois dormant / conte de Perreault [i.e. Perrault] ; raconté par Tante Lucille,"Lucille, Tante, 1909-1996",1947,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1198/1/502278.m4a
1199,200,Le Noël d'Aline conte pour les tout petits ; La légende du chevrier / [enregistrement sonore] : [récité par] Mons. Edy Debray,"Debray, Edy",1922,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1199/1/502277.m4a
1200,201,"Noël d'enfant  [enregistrement sonore] / Croze ; [interprété par] Salvator Issaurel de l'Opéra comique, Paris. Les souliers de Noël / Barre-Loret ; [interprété par] Salvator Issaurel de l'Opéra comique, Paris","Croze, J.L.",1923,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1200/1/496267a.m4a
1201,202,Noël de Boëllmann Ave verum / Stradella [enregistrement sonore] / Boëllmann.,"Boëllmann, Léon, 1862-1897",1926,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1201/1/500472a.m4a
1202,203,Noël de délivrance The Christmas of deliverance ; Tu renaîtras = You will be reborn / [enregistrement sonore] = T. Dronchat,"Dronchat, T.",1920,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1202/1/496222a.m4a
1203,204,Noël de Gounod  [enregistrement sonore] / Gounod. Agnus dei / Bizet,"Gounod, Charles, 1818-1893",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1203/1/496658a.m4a
1204,205,Noël des matelôts [sic] Viatique / Chaminade ; [interprété par] Paul Dufault [enregistrement sonore] / Tremisot-Silvestre ; [interprété par] Paul Dufault.,"Dufault, Paul, 1872-1930",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1204/1/500438a.m4a
1205,206,Le Noël des mésanges Lettre à Jésus : noël d'enfant / Mulder [enregistrement sonore] / Missa.,"Missa, Edmond, 1861-1910",1926,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1205/1/500469a.m4a
1206,207,"Noël sur le lac Côme  [enregistrement sonore] / Galos ; [interprété par] Joseph Audet. Noël, il est minuit! / Lacôme ; [interprété par] Joseph Audet","Audet, Joseph",1927,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1206/1/495314a.m4a
1207,208,Noël tout blanc White Christmas / [enregistrement sonore] = Berlin-Gelinas ; [interprété par] José Lasalle. Engageons la bataille = Praise the Lord / Loesser ; [interprété par] José Lasalle,"Lasalle, José, 1905-1980",1942,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1207/1/503076b.m4a
1208,209,Les noms canadiens 1ère partie ; Les noms canadiens : 2ème partie / [enregistrement sonore] : Dupaigne ; [interprété par] Charles Marchand,"Dupaigne, P. (Pierre), 1872-1953",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1208/1/498213a.m4a
1209,210,Les noms canadiens  [enregistrement sonore] / M.P.G. Dupaigne... ; [interprété par] Charles Marchand. La grand' demande / Maurice Morisset & Oscar O'Brien ; [interprété par] Charles Marchand,"Marchand, Charles, 1890-1930",1924,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1209/1/498143a.m4a
1210,211,"Nos coeurs émus n'oublieront jamais sur l'air de ""All the world loves a lover"" / [enregistrement sonore] : Carbonneau-Thomas ; [interprété par] Hector Pellerin. Celle qu'on n'oublie pas : sur l'air de ""The girl I can't forget"" / Carbonneau-Robichaud ; [interprété par] Hector Pellerin","Pellerin, Hector, 1887-1953",1926,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1210/1/495043a.m4a
1211,212,Nos deux patries  [enregistrement sonore] / Brisson- Payette. Ce n'est qu'un drapeau,"Payette, Louis",1917,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1211/1/497066a.m4a
1212,213,"Nos vieux parents sur l'air de ""Over the hill"" / [enregistrement sonore] : Beaudry-Germain ; [interprété par] J. Hervey Germain. Reviens, ô ma mie / Lapierre-Maynard ; [interprété par] J. Hervey Germain","Germain, J.-H. (J.-Hervey), 1888-1961",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1212/1/503325.m4a
1213,214,Notre amour a passé comme un rêve Le bonheur n'est plus un rêve / Colson-Poterat ; [interprété par] Ludovic Huot [enregistrement sonore] / Pothier-Chabran ; [interprété par] Ludovic Huot.,"Huot, Ludovic, 1897-1968",1936,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1213/1/502504a.m4a
1214,215,"Notre anniversaire Anniversary song : du film ""The Jolson story"" / [enregistrement sonore] = Al Jolson-Saul Chaplin-Ivanovici ; paroles françaises d'Alain Gravel ; [interprété par] Fernand Robidoux. Sans vous = What am I gonna do about you? : du film ""Ladies man"" / Sammy Cahn-Jule Styne ; paroles françaises de Fernand Robidoux ; [interprété par] Fernand Robidoux","Robidoux, Fernand, 1920-1998",1947,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1214/1/503256a.m4a
1215,216,Notre Dame des amours  [enregistrement sonore] / Dommel-Maurice Alexander ; [interprété par] Lucille Dumont. La guitare à Chiquita / Maurice Vandair-Henri Bourtayre ; [interprété par] Lucille Dumont,"Dumont, Lucille, 1919-2016",1947,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1215/1/503130.m4a
1216,217,"Notre père Cantique à Saint- Joseph / W. Moreau ; [interprété par] Jos. Lefebvre, basse [enregistrement sonore] / H. Busser ; [interprété par] Paul Valade, ténor.","Valade, Paul",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1216/1/503530.m4a
1217,218,Nous avons tous fait ça Tout petit / [enregistrement sonore] ; [interprété par] H. Pellerin,"Pellerin, Hector, 1887-1953",1918,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1217/1/494469a.m4a
1218,219,Nous n'irons plus au bois Ma Tant' Lire / [enregistrement sonore] ; [interprété par] Jean Cartier,"Cartier, Jean",1928,"1 disque : analogique, 78 r/min ; 18 cm",http://collections.banq.qc.ca/bitstream/52327/1218/1/497659a.m4a
1219,220,Nous sommes Canadiens Le rêve s'est enfui déjà = Guess I'll have to dream the rest / Green-Gélinas ; [interprété par] Lionel Parent [enregistrement sonore] / Gilson-Parent ; [interprété par] Lionel Parent.,"Parent, Lionel, 1905-1980",1942,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1219/1/503021b.m4a
1220,221,Nouvelle agréable Dans cette étable / [enregistrement sonore] ; [interprété par le] Quatuor Saint-Saëns,Quatuor Saint-Saëns,1924,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1220/1/503175.m4a
1221,222,Novembre Le semeur / C. N. L.-Létourneau ; [interprété par] Émile La Rochelle [enregistrement sonore] / Bourget-Trémisot ; [interprété par] Émile La Rochelle.,"Larochelle, Émile, 1891-1958",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1221/1/503436.m4a
1222,223,"Une nuit d'amour du film ""Une nuit d'amour"" / [enregistrement sonore] : Kahn-Schertzinger ; [interprété par] Ludovic Huot. Le chaland qui passe / de Badet-Bixio ; [interprété par] Ludovic Huot","Huot, Ludovic, 1897-1968",1935,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1222/1/502442a.m4a
1223,224,Nuit d'amour Jeannette / Derfla-Dorletti ; [interprété par] Roméo Mousseau [enregistrement sonore] / Forest-Miro ; [interprété par] Roméo Mousseau.,"Mousseau, Roméo",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1223/1/502317a.m4a
1224,225,Nuit d'été L'éventail / Stop-Massenet [enregistrement sonore] / Legendre-Lavallée .,"Lavallée, Calixa, 1842-1891",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1224/1/500430_1_k.m4a
1225,226,Une nuit de mai Chanson de Florian / Florian-Godard [enregistrement sonore] / Marzials-Thomas.,"Thomas, Ambroise, 1811-1896",1923,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1225/1/501642a.m4a
1226,227,Nuit sorrentine L'amour s'en vient = Funiculi-Funicula / Denza ; chanté par Duo Manetta [enregistrement sonore] / Monty ; chanté par François Manetta.,"Manetta, François, né 1879",1922,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1226/1/500267a.m4a
1227,228,"Nuits de Mexique ""It happened in Monterey"" / [enregistrement sonore] = Beaudry-Wayne ; [interprété par] Albert Marier. Je suivrai tes pas = ""I'm following you"" / Beaudry-Macdonald ; [interprété par] Albert Marier","Marier, Albert, 1895-1971",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1227/1/499067.m4a
1228,229,"Ô Canada, mon pays, mes amours Ô Canada terre de nos aieux / Lavallée ; [interprété par] Joseph Saucier [enregistrement sonore] / [interprété par] Joseph Saucier.","Saucier, Joseph, 1869-1941","1916,191","1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1228/1/499700a.m4a
1229,230,"Ô Canada, mon pays, mes amours  [enregistrement sonore] / [paroles, Georges-Étienne Cartier ; musique, J.B. Labelle ; interprété par] Victor Occelier, baryton","Occelier, Victor, m. 1916",1903,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1229/1/503458.m4a
1230,231,"Ô Canada, terre de nos aïeux Dans les prisons de Nantes / [interprété par] M. Joseph Saucier, Montréal [enregistrement sonore] ;","Lavallée, Calixa, 1842-1891","1920,1905","1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1230/1/499661a.m4a
1231,232,"O Canada, terre de nos aieux  [enregistrement sonore] / Hon. juge Routhier-Lavallée. Ô Canada, mon pays mes amours! / Cartier-Labelle","Lavallée, Calixa, 1842-1891",1919,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1231/1/495483a.m4a
1232,233,Ô Carillon Le laboureur / Maurice Morisset-Oscar O'Brien [enregistrement sonore] / Octave Crémazie- Ch. W. Sabatier.,"Sabatier, Charles Wugk, 1819-1862",1945,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1232/1/502090a.m4a
1233,234,"O Leilani sur l'air ""Sweet Leilani"" / [enregistrement sonore] : Parent-Owens ; [interprété par] Lionel Parent. Bohémiennes [sic] aux yeux noirs / Charlys-Himmel ; [interprété par] Lionel Parent","Parent, Lionel, 1905-1980",1937,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1233/1/502805b.m4a
1234,235,O ma chérie  [enregistrement sonore] / Fogg ; chanté par Hector Pellerin. Moi j'le fais / Christiné ; chanté par Hector Pellerin,"Pellerin, Hector, 1887-1953",1922,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1234/1/494933a.m4a
1235,236,Obstination J'ai pleuré en rêve / Georges Hue [enregistrement sonore] / H. de Fontenailles.,"Fontenailles, Henri de",1918,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1235/1/500341a.m4a
1236,237,"Oh! [sic] Canada, mon pays, mes amours Musette du XVIIe siècle / [enregistrement sonore] ; [interprété par] Xavier Mercier, ténor, avec orch.","Mercier, Xavier, 1867-1932",1916,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1236/1/499419a.m4a
